Date,Open,High,Low,Close,Volume,Symbol,
2019-01-31,39.7430305480957,40.354314252024146,39.294117483975256,39.66423174576361,162958400,AAPL,
2019-02-01,39.76213836669922,40.34954239088883,39.62125365529392,39.86720344901963,130672400,AAPL,
2019-02-04,40.891578674316406,40.98948055464285,39.94361010641268,39.97465305469631,125982000,AAPL,
2019-02-05,41.591217041015625,41.80612390569529,41.15424740093235,41.27602540710681,144406400,AAPL,
2019-02-06,41.605533599853516,41.92311529249174,41.27362551625291,41.70343181927571,112958400,AAPL,
2019-02-07,40.81755828857422,41.533907142656496,40.67428706034229,41.16617935717926,126966800,AAPL,
2019-02-08,40.865509033203125,40.92546077922009,40.38829181760898,40.524983554926465,95280000,AAPL,
2019-02-11,40.6304931640625,41.0573529370236,40.58732966586825,41.01898294363052,83973600,AAPL,
2019-02-12,40.980621337890625,41.007000256351944,40.695250399763104,40.791175402879134,89134000,AAPL,
2019-02-13,40.81036376953125,41.36192074010942,40.74801525114655,41.10053192255599,89960800,AAPL,
2019-02-14,40.959041595458984,41.06935078050269,40.61851605079795,40.69765281006751,87342800,AAPL,
2019-02-15,40.86791229248047,41.1748649882253,40.70724202667378,41.06695256004645,98507200,AAPL,
2019-02-19,40.990211486816406,41.11251540683683,40.64489245748876,40.697650293739784,75891200,AAPL,
2019-02-20,41.25400161743164,41.5633547243103,41.00460392509495,41.05256459756376,104457600,AAPL,
2019-02-21,41.02138137817383,41.33552793623831,40.83912939082912,41.198839860520806,68998800,AAPL,
2019-02-22,41.479427337646484,41.486621256691876,41.09813499157946,41.14609567160384,75652800,AAPL,
2019-02-25,41.78158187866211,42.17486529977122,41.71443619646045,41.764797287694314,87493600,AAPL,
2019-02-26,41.8055534362793,42.0381665117077,41.52737644681543,41.65687427188089,68280800,AAPL,
2019-02-27,41.93503952026367,41.96621559420887,41.42185280164961,41.53696277044866,111341600,AAPL,
2019-02-28,41.52259063720703,41.94465340123591,41.46743603842246,41.80316811518774,112861600,AAPL,
2019-03-01,41.95903778076172,42.002201291253094,41.460238702037415,41.793570338881416,103544800,AAPL,
2019-03-04,42.17006301879883,42.62569486167129,41.71922468139676,42.131693020048765,109744800,AAPL,
2019-03-05,42.09333038330078,42.20603998736388,41.85592009107241,42.19165215010734,78949600,AAPL,
2019-03-06,41.851112365722656,42.08372541344615,41.712023887556576,41.88708194664325,83241600,AAPL,
2019-03-07,41.36670684814453,41.83193300627982,41.25160051452441,41.69524126203488,99185600,AAPL,
2019-03-08,41.465030670166016,41.503400669681305,40.647287893923576,40.84393139706603,95997600,AAPL,
2019-03-11,42.90147018432617,42.954228016257524,42.05015827459579,42.083731107718975,128044000,AAPL,
2019-03-12,43.38349533081055,43.805554431600676,43.01419041584956,43.16527003189408,129870400,AAPL,
2019-03-13,43.57533645629883,43.95662875076761,43.385886855966525,43.704830640757436,124130000,AAPL,
2019-03-14,44.05974197387695,44.14847305792575,43.779168204582994,44.100508727449785,94318000,AAPL,
2019-03-15,44.63287353515625,44.92304158831314,44.06213541625001,44.32832130796236,156171600,AAPL,
2019-03-18,45.088523864746094,45.17725130486982,44.55375149323823,44.55615190567312,104879200,AAPL,
2019-03-19,44.731197357177734,45.32112416004109,44.58491494754818,45.167647833475996,126585600,AAPL,
2019-03-20,45.122093200683594,45.44103700069381,44.29955315662251,44.659263714040264,124140800,AAPL,
2019-03-21,46.78394317626953,47.081305150842404,45.51776260577238,45.56812368195581,204136800,AAPL,
2019-03-22,45.81513214111328,47.407450615828196,45.750383220810406,46.84390265223134,169630800,AAPL,
2019-03-25,45.261173248291016,46.03814556498478,44.74798642881928,45.925435985361915,175381200,AAPL,
2019-03-26,44.793548583984375,46.25397601659863,44.263577155260194,45.96141117952851,199202000,AAPL,
2019-03-27,45.19641876220703,45.505768135491216,44.73598983078943,45.26356441934102,119393600,AAPL,
2019-03-28,45.256378173828125,45.45781517937239,44.97100725305817,45.311532760287136,83121600,AAPL,
2019-03-29,45.551334381103516,45.58251045893089,45.21320566658279,45.52255871490228,94256000,AAPL,
2019-04-01,45.86069107055664,45.96620307472636,45.17484291804953,45.956612404952516,111448000,AAPL,
2019-04-02,46.52736282348633,46.63287850632169,45.815135623512674,45.82472629505906,91062800,AAPL,
2019-04-03,46.8463020324707,47.12207863716483,46.31872367001549,46.34270583527788,93087200,AAPL,
2019-04-04,46.927833557128906,47.09090056469709,46.31632496041921,46.71200505637957,76457200,AAPL,
2019-04-05,47.24199295043945,47.2659751211871,46.985397628268586,47.11009832965842,74106400,AAPL,
2019-04-08,47.985382080078125,48.016554501792015,47.083705419783556,47.10289041884987,103526800,AAPL,
2019-04-09,47.84149932861328,48.64485428977716,47.77675041021898,48.03814283663869,143072800,AAPL,
2019-04-10,48.110084533691406,48.13886386513232,47.52495480297888,47.644858316348994,86781200,AAPL,
2019-04-11,47.70960235595703,48.20120744230095,47.58730210213398,48.16523785563666,83603200,AAPL,
2019-04-12,47.6904182434082,47.99497416643162,47.05253438665943,47.76955499470552,111042800,AAPL,
2019-04-15,47.77674865722656,47.925431488793826,47.484183817930194,47.62087556739558,70146400,AAPL,
2019-04-16,47.78154373168945,48.28993338992213,47.61607631974955,47.83190481064852,102785600,AAPL,
2019-04-17,48.71200180053711,48.77195355634571,47.62807303095146,47.85109180616036,115627200,AAPL,
2019-04-18,48.88704299926758,48.956585401927384,48.56570257744285,48.70958454613457,96783200,AAPL,
2019-04-22,49.047725677490234,49.14604742621135,48.52254775923759,48.640054507160215,77758000,AAPL,
2019-04-23,49.75516128540039,49.81991020770943,48.89665168363587,49.02374911610165,93292000,AAPL,
2019-04-24,49.678409576416016,49.99495285361634,49.652030665052344,49.726370235487124,70162400,AAPL,
2019-04-25,49.227569580078125,49.82228978156732,49.18919959052047,49.59927107819522,74172800,AAPL,
2019-04-26,48.99256134033203,49.160425475978236,48.46978027884674,49.13644331695861,74596400,AAPL,
2019-04-29,49.066917419433594,49.39305513234812,48.88706214376378,49.01655633221347,88818800,AAPL,
2019-04-30,48.122074127197266,48.77674626536594,47.74797576252946,48.69521275699777,186139600,AAPL,
2019-05-01,50.484169006347656,51.632842888585614,50.174815937376685,50.330692677755366,259309200,AAPL,
2019-05-02,50.155635833740234,50.99496038808363,49.911035312501575,50.321103259919994,127985200,AAPL,
2019-05-03,50.77913284301758,50.800714595070154,50.41462517419468,50.57289867424252,83569600,AAPL,
2019-05-06,49.99496841430664,50.08129909117014,48.800730433665656,48.990176376667975,129772400,AAPL,
2019-05-07,48.64725112915039,49.74077053028315,48.16044318223528,49.37146933782379,155054800,AAPL,
2019-05-08,48.6568489074707,49.24197869404888,48.381072264055426,48.41704185783474,105358000,AAPL,
2019-05-09,48.13406753540039,48.36428023593405,47.160451575404295,48.05732752911257,139634400,AAPL,
2019-05-10,47.46723556518555,47.869258710107935,46.40561691138866,47.525012204317946,164834800,AAPL,
2019-05-13,44.708465576171875,45.613610869465845,44.017570265719684,45.1875205594948,229722400,AAPL,
2019-05-14,45.41621398925781,45.66657207636457,44.63383991632264,44.874570400302694,146118800,AAPL,
2019-05-15,45.96026611328125,46.1600728668725,44.78068814556835,44.840870769905855,106178800,AAPL,
2019-05-16,45.758056640625,46.33340242339595,45.45954948024882,45.71713289394745,132125600,AAPL,
2019-05-17,45.49806594848633,45.955452443745415,44.95882828894691,44.99975203445906,131516400,AAPL,
2019-05-20,44.07534408569336,44.378666850902036,43.39889200337199,44.17886010543694,154449200,AAPL,
2019-05-21,44.920310974121094,45.257332191350116,44.462920838446536,44.5881017219555,113459200,AAPL,
2019-05-22,44.0007209777832,44.70606326059715,43.9453539906888,44.4532954981791,118994400,AAPL,
2019-05-23,43.2496452331543,43.46148558867076,42.80429231082718,43.28334735834484,146118800,AAPL,
2019-05-24,43.08353805541992,43.84665330275651,42.99928091077226,43.379635543121694,94858800,AAPL,
2019-05-28,42.9053955078125,43.47351962840443,42.828363658764985,43.07150013868029,111792800,AAPL,
2019-05-29,42.700775146484375,43.17501450181148,42.36856589752783,42.46967226171988,113924800,AAPL,
2019-05-30,42.92226028442383,43.146137945720916,42.52986828976609,42.838003117743504,84873600,AAPL,
2019-05-31,42.14468002319336,42.84761246935821,42.125421147143705,42.42392454277582,108174400,AAPL,
2019-06-03,41.71859359741211,42.830767257665364,40.98918052500502,42.272274445071616,161584400,AAPL,
2019-06-04,43.24482345581055,43.29056283491711,42.01228456864918,42.23375617035751,123872000,AAPL,
2019-06-05,43.94294738769531,44.532740098731665,43.60592612989416,44.361819813753506,119093600,AAPL,
2019-06-06,44.588104248046875,44.64828687405134,43.8490598375492,44.072941116378914,90105200,AAPL,
2019-06-07,45.774898529052734,46.200992499962865,44.720501542286996,44.898639743592675,122737600,AAPL,
2019-06-10,46.35988235473633,47.03151886572303,46.12877944741741,46.17451883233254,104883600,AAPL,
2019-06-11,46.89670181274414,47.183171656953654,46.60542000392578,46.9087390707771,107731600,AAPL,
2019-06-12,46.747459411621094,47.17595943552435,46.55487426449177,46.689682765505445,73012800,AAPL,
2019-06-13,46.737823486328125,47.37335183737814,46.605424654520206,46.870225991391834,86698400,AAPL,
2019-06-14,46.398399353027344,46.60301808051534,45.81101632681516,46.11192946128812,75046000,AAPL,
2019-06-17,46.675235748291016,46.932819142316106,46.26117900108184,46.436911234747264,58676400,AAPL,
2019-06-18,47.7729606628418,48.21590384259275,46.99299629703151,47.19520900866711,106204000,AAPL,
2019-06-19,47.63334655761719,48.11721725106673,47.49853805487215,48.0690682087239,84496800,AAPL,
2019-06-20,48.01610565185547,48.29294424893722,47.671859137476176,48.235167608363234,86056000,AAPL,
2019-06-21,47.852413177490234,48.3507271244026,47.70075177221147,47.857228816473004,191202400,AAPL,
2019-06-24,47.804264068603516,48.184618706855936,47.70556368008582,47.79463279139126,72881600,AAPL,
2019-06-25,47.07966232299805,47.96795471972433,47.01225440836352,47.76814797804567,84281200,AAPL,
2019-06-26,48.09795379638672,48.38442367411499,47.508164816316906,47.609271183764086,104270000,AAPL,
2019-06-27,48.08351135253906,48.52404860796482,48.042587608363675,48.215910188824644,83598800,AAPL,
2019-06-28,47.6453742980957,48.025728882416274,47.43593996412541,47.82832813337103,124442400,AAPL,
2019-07-01,48.51922607421875,49.226974230772804,48.302566451234945,48.90920825303205,109012000,AAPL,
2019-07-02,48.80329513549805,48.89958954319856,48.47349551310694,48.48553277322651,67740800,AAPL,
2019-07-03,49.207733154296875,49.21495477701665,48.79367630983182,48.93570645432966,45448000,AAPL,
2019-07-05,49.164390563964844,49.36901296483268,48.84421854790117,48.95255021498181,69062000,AAPL,
2019-07-08,48.150917053222656,48.48312265516908,47.76334078990513,48.34109253757755,101354400,AAPL,
2019-07-09,48.44460678100586,48.50960137077678,47.85962976027634,47.95351450764578,82312000,AAPL,
2019-07-10,48.92365646362305,49.04402170864626,48.521636986036214,48.591450885172904,71588400,AAPL,
2019-07-11,48.56737518310547,49.2029035144077,48.55774757997081,48.942914150703736,80767200,AAPL,
2019-07-12,48.94050979614258,49.109020406021884,48.67570478543524,48.73588740848183,70380800,AAPL,
2019-07-15,49.400306701660156,49.55918603734978,49.109021185260104,49.130686048319255,67789600,AAPL,
2019-07-16,49.22939682006836,49.61697314734244,48.98866627327096,49.25106168769854,67467200,AAPL,
2019-07-17,48.952537536621094,49.37140616069302,48.933278660200365,49.12104811373366,56430000,AAPL,
2019-07-18,49.508636474609375,49.56159747950003,49.036803069198804,49.10902295525479,74162400,AAPL,
2019-07-19,48.769588470458984,49.71084555603107,48.714221486971134,49.539925294061106,83717200,AAPL,
2019-07-22,49.88417434692383,49.886580329544124,49.015137097727596,49.024764701464704,89111600,AAPL,
2019-07-23,50.2741584777832,50.29101137652911,49.901025455222516,50.18268338243241,73420800,AAPL,
2019-07-24,50.233238220214844,50.348787843724374,49.87214243264831,49.99250769517049,59966400,AAPL,
2019-07-25,49.836021423339844,50.37044334446585,49.7662075321245,50.28618621320742,55638400,AAPL,
2019-07-26,50.00935363769531,50.48840496500306,49.8649138734609,49.946761359007695,70475600,AAPL,
2019-07-29,50.47636413574219,50.707467007520926,50.17786069821176,50.18267633621385,86693600,AAPL,
2019-07-30,50.25971221923828,50.591921476240046,49.90583809936835,50.254896580848964,135742800,AAPL,
2019-07-31,51.28522491455078,53.29051045204365,50.866356188812546,52.098895192856226,277125600,AAPL,
2019-08-01,50.17546081542969,52.48647529031914,49.76862931977306,51.49225706143192,216071600,AAPL,
2019-08-02,49.113834381103516,49.69399205595085,48.53848867119277,49.47733608962263,163448400,AAPL,
2019-08-05,46.5428352355957,47.82111363712793,46.35988137306534,47.662234294545044,209572000,AAPL,
2019-08-06,47.423919677734375,47.68150313660919,46.711355613551675,47.257815005862845,143299200,AAPL,
2019-08-07,47.91498947143555,48.040170340007265,46.65837984099512,47.04114039344414,133457600,AAPL,
2019-08-08,48.9718017578125,48.99587627608545,47.99925219563113,48.1942433045724,108038000,AAPL,
2019-08-09,48.568260192871094,48.99596945504862,48.15746048668889,48.64316959967465,98478800,AAPL,
2019-08-12,48.44501495361328,48.82439958010952,48.123626486100825,48.23719999293651,89927600,AAPL,
2019-08-13,50.496585845947266,51.2626005070688,48.445017253738975,48.57550769584503,188874000,AAPL,
2019-08-14,48.99355697631836,49.88522822098317,48.95489286516682,49.09263237843947,146189600,AAPL,
2019-08-15,48.749488830566406,49.5710807804401,48.249281652101686,49.16511874042119,108909600,AAPL,
2019-08-16,49.899723052978516,50.05920973556064,49.256946074483764,49.36327052953852,110481600,AAPL,
2019-08-19,50.83006286621094,51.405175862169244,50.75273464212864,50.89530440716613,97654400,AAPL,
2019-08-20,50.83247375488281,51.55499407869545,50.822809571284125,50.95813026493987,107537200,AAPL,
2019-08-21,51.38343048095703,51.62749078323843,51.132121118315695,51.4680077681068,86141600,AAPL,
2019-08-22,51.339927673339844,51.81838401445387,50.92671286473306,51.516327591768615,89014800,AAPL,
2019-08-23,48.96697235107422,51.240854065118256,48.57067445820719,50.60774127383128,187272000,AAPL,
2019-08-26,49.89731216430664,50.066463044791554,49.55175765604715,49.7450745282639,104174400,AAPL,
2019-08-27,49.33427810668945,50.395100240762076,49.18204047179656,50.22836448582464,103493200,AAPL,
2019-08-28,49.66531753540039,49.71123069474934,49.131283924643455,49.319766809288446,63755200,AAPL,
2019-08-29,50.506263732910156,50.58117684485135,49.93839970490645,50.38302600389453,83962000,AAPL,
2019-08-30,50.44101333618164,50.85422450567726,50.06887771527508,50.78414902983031,84573600,AAPL,
2019-09-03,49.7064094543457,50.01571496902105,49.34877564435469,49.88280939149354,80092000,AAPL,
2019-09-04,50.54974365234375,50.61981911533831,50.09786845419015,50.35642681733498,76752400,AAPL,
2019-09-05,51.53807830810547,51.7048140548305,51.11036535179507,51.22877280501446,95654800,AAPL,
2019-09-06,51.533241271972656,51.813550519537316,51.35200741682154,51.72414299757068,77449200,AAPL,
2019-09-09,51.753143310546875,52.30167885442614,51.00404552925092,51.91504512476774,109237600,AAPL,
2019-09-10,52.364498138427734,52.38383019099964,51.158691317853055,51.67822686457934,127111600,AAPL,
2019-09-11,54.02943420410156,54.05843412725929,52.613393582433865,52.695555729633305,177158400,AAPL,
2019-09-12,53.908607482910156,54.71328615328767,53.85303013922743,54.321822249346326,128906800,AAPL,
2019-09-13,52.85988235473633,53.35283689237944,52.441837231847586,53.16193882533482,159053200,AAPL,
2019-09-16,53.13776779174805,53.19334883185853,52.572319017361515,52.61339825100029,84632400,AAPL,
2019-09-17,53.331085205078125,53.36008513110984,52.94928541603726,53.15227014940944,73274800,AAPL,
2019-09-18,53.831298828125,53.85063088536658,53.02661992060716,53.41808393991366,101360000,AAPL,
2019-09-19,53.3939094543457,54.07051286739975,53.2513360256124,53.64763389063494,88242400,AAPL,
2019-09-20,52.61339569091797,53.78054216826021,52.5505692814473,53.49540267080229,221652400,AAPL,
2019-09-23,52.85262680053711,53.12326818503218,52.5940647236116,52.908204151879,76662000,AAPL,
2019-09-24,52.601314544677734,53.76363081481805,52.482910780852876,53.41082727302514,124763200,AAPL,
2019-09-25,53.410823822021484,53.524397330295244,52.470824395628036,52.811544920449315,87613600,AAPL,
2019-09-26,53.13534164428711,53.38906974032403,52.879198424612156,53.161922753152155,75334000,AAPL,
2019-09-27,52.876792907714844,53.39391337550377,52.50465731599405,53.292419168880045,101408000,AAPL,
2019-09-30,54.12126541137695,54.26866910273741,53.352831904661166,53.37941301907739,103909600,AAPL,
2019-10-01,54.27108383178711,55.14825691392442,54.176842369945184,54.3870761596021,139223200,AAPL,
2019-10-02,52.91062927246094,54.02702880383986,52.66173134935385,53.9013722801066,138449200,AAPL,
2019-10-03,53.360076904296875,53.39390707344104,51.98511558834471,52.782541530630425,114426000,AAPL,
2019-10-04,54.855865478515625,54.9718578080667,54.10193377249592,54.52481279505152,138478800,AAPL,
2019-10-07,54.86794662475586,55.56146701846818,54.57313924970336,54.677048580523014,122306000,AAPL,
2019-10-08,54.22517776489258,55.10960002245106,54.20826451937882,54.568317170604644,111820000,AAPL,
2019-10-09,54.860694885253906,55.04434386106405,54.52480829398311,54.860694885253906,74770400,AAPL,
2019-10-10,55.600128173828125,55.68470544588177,54.92593987019887,55.07817379779843,113013600,AAPL,
2019-10-11,57.079010009765625,57.42456084984364,56.13659158851014,56.291244357358494,166795600,AAPL,
2019-10-14,56.99684143066406,57.54296183982879,56.706867982611634,56.76244533574534,96427600,AAPL,
2019-10-15,56.863929748535156,57.42695961695513,56.757605308884614,57.12248810203824,87360000,AAPL,
2019-10-16,56.634376525878906,56.844610328161664,56.35165212337377,56.392731359237324,73903200,AAPL,
2019-10-17,56.854270935058594,57.064501036900594,56.4289767959264,56.80835776633163,67585200,AAPL,
2019-10-18,57.1273193359375,57.41004366225379,56.61502921340524,56.68752348130441,97433600,AAPL,
2019-10-21,58.11806869506836,58.23406101187419,57.347223830197414,57.39555211859382,87247200,AAPL,
2019-10-22,57.985172271728516,58.52645505216327,57.9030101178019,58.275145716563195,82293600,AAPL,
2019-10-23,58.763267517089844,58.77776932377022,58.28964507414683,58.50229399224266,75828800,AAPL,
2019-10-24,58.859928131103516,59.15473551935639,58.43221516827557,59.08465635857476,69275200,AAPL,
2019-10-25,59.58485794067383,59.621103236105824,58.69077167696705,58.758432019914885,73477200,AAPL,
2019-10-28,60.18172836303711,60.230056658018285,59.61869469283567,59.78784556887606,96572800,AAPL,
2019-10-29,58.78984832763672,60.35087765635681,58.61586720770971,60.16239472982446,142839600,AAPL,
2019-10-30,58.782596588134766,59.275554748294226,58.28722699113637,59.14506430528225,124522000,AAPL,
2019-10-31,60.11165237426758,60.21072778089699,57.33273286321621,59.74435436325223,139162000,AAPL,
2019-11-01,61.817665100097656,61.84424252732832,60.208307488642674,60.30013013990866,151125200,AAPL,
2019-11-04,62.22362518310547,62.30820245921015,61.71133865276804,62.182542263480464,103272000,AAPL,
2019-11-05,62.13422775268555,62.39037105946521,61.93849574230535,62.11489200815925,79897600,AAPL,
2019-11-06,62.16080093383789,62.22121222610742,61.70892564756987,62.04722740939417,75864400,AAPL,
2019-11-07,62.87820816040039,63.101192385249604,62.55827716688105,62.71097184090457,94940400,AAPL,
2019-11-08,63.05029297,63.12300119189395,62.252891604306505,62.69885263157182,69986400,AAPL,
2019-11-11,63.549564361572266,63.61500175059767,62.59946850334884,62.604313251829865,81821200,AAPL,
2019-11-12,63.49140548706055,63.69257724355565,63.23934536801356,63.3920326453622,87388800,AAPL,
2019-11-13,64.09974670410156,64.17488099113991,63.27568822278342,63.29022986565774,102734400,AAPL,
2019-11-14,63.65622329711914,64.19913111995645,63.525341091055026,63.925251135433015,89182800,AAPL,
2019-11-15,64.41240692138672,64.41725167016486,63.745887834523245,63.9082719790656,100206400,AAPL,
2019-11-18,64.7372055053711,64.81718456959655,64.04160288666964,64.42211920582977,86703200,AAPL,
2019-11-19,64.5408706665039,64.95532233123622,64.32273860067447,64.93108379135208,76167200,AAPL,
2019-11-20,63.789527893066406,64.48997518063773,63.11331175169603,64.35910036351942,106234400,AAPL,
2019-11-21,63.50353240966797,63.98827367941163,63.302360640648075,63.91071330107709,121395200,AAPL,
2019-11-22,63.44778823852539,63.787105668021816,63.21995923659953,63.644107872611364,65325200,AAPL,
2019-11-25,64.56025695800781,64.57722467555617,63.62712864817878,63.67317965491638,84020400,AAPL,
2019-11-26,64.0561294555664,64.75173191051944,63.62228400029792,64.69841008139949,105207600,AAPL,
2019-11-27,64.91656494140625,64.95050038847285,64.30336738949653,64.36880481325375,65235600,AAPL,
2019-11-29,64.7735595703125,64.95533756723573,64.44635769653755,64.61602011895883,46617600,AAPL,
2019-12-02,64.02462005615234,65.01591494536446,63.85253899723232,64.77838908913843,94487200,AAPL,
2019-12-03,62.883056640625,62.9024430346031,62.117164638621766,62.606750599630736,114430400,AAPL,
2019-12-04,63.438079833984375,63.818603459298735,63.18116758421434,63.275695670586806,67181600,AAPL,
2019-12-05,64.3687973022461,64.44393901247312,63.67804683126644,63.934959141831044,74424400,AAPL,
2019-12-06,65.61213684082031,65.68242637920102,64.78565228550922,64.82928461076523,106075600,AAPL,
2019-12-09,64.6935806274414,65.63397258683884,64.2064132278728,65.44007901505013,128042400,AAPL,
2019-12-10,65.07167053222656,65.45703895301351,64.43665325751356,65.10075382487994,90420400,AAPL,
2019-12-11,65.62671661376953,65.70670309274296,65.0765377469783,65.15167207779133,78756800,AAPL,
2019-12-12,65.79390716552734,66.06051624876014,64.79049693880305,64.90198532031415,137310400,AAPL,
2019-12-13,66.68827056884766,66.72462468032981,65.66546631862117,65.79392244356735,133587600,AAPL,
2019-12-16,67.82984161376953,68.05525192322642,67.13182040577094,67.13666515565427,128186000,AAPL,
2019-12-17,67.96314239501953,68.29276286824187,67.5729218738412,67.75955197392975,114158400,AAPL,
2019-12-18,67.80074310302734,68.32426443894208,67.6504745281613,67.81528474597806,116028400,AAPL,
2019-12-19,67.8686294555664,68.14978030836127,67.60929847111873,67.74259937530617,98369200,AAPL,
2019-12-20,67.7280502319336,68.50605789230497,67.51476289158593,68.4042663685893,275978000,AAPL,
2019-12-23,68.83325958251953,68.89385224060274,67.95345300370106,67.99223319246208,98572000,AAPL,
2019-12-24,68.89871978759766,69.04899584248149,68.57152524293845,69.00051874134901,48478800,AAPL,
2019-12-26,70.26567840576172,70.28264612701129,69.00292934758863,69.0320126431219,93121200,AAPL,
2019-12-27,70.239013671875,71.24970256939069,69.83183274194636,70.558944715347,146266000,AAPL,
2019-12-30,70.6558837890625,70.93946068223316,69.12895177016881,70.1566008802019,144114400,AAPL,
2019-12-31,71.17213439941406,71.17940522249022,70.17114250873013,70.27051535514738,100805600,AAPL,
2020-01-02,72.79601287841797,72.85660552982391,71.54537966581154,71.79986584309097,135480400,AAPL,
2020-01-03,72.08829498291016,72.85176099103282,71.86289207131898,72.0204315021118,146322800,AAPL,
2020-01-06,72.66271209716797,72.70149228565275,70.95400211001883,71.20606963688756,118387200,AAPL,
2020-01-07,72.32097625732422,72.9293215125039,72.10041809515171,72.67240923493256,108872000,AAPL,
2020-01-08,73.48433685302734,73.7873000784854,72.02284254928021,72.02284254928021,132079200,AAPL,
2020-01-09,75.04521942138672,75.2391129669444,74.21388993487531,74.46595006478736,170108400,AAPL,
2020-01-10,75.2148666381836,75.7820203631842,74.71073903398334,75.2803114353719,140644800,AAPL,
2020-01-13,76.82179260253906,76.84845721797936,75.41361983783602,75.53238647587344,121532000,AAPL,
2020-01-14,75.7844467163086,76.96964264584395,75.66084272483062,76.75878138146395,161954400,AAPL,
2020-01-15,75.45967864990234,76.46794145974869,75.02583310750762,75.58329005054169,121923600,AAPL,
2020-01-16,76.40491485595703,76.51641067102332,75.64144885255202,76.00500479670342,108829200,AAPL,
2020-01-17,77.25079345703125,77.253212133664,76.34674834560415,76.65455638,137816400,AAPL,
2020-01-21,76.72727966308594,77.32108332706851,76.58912661521823,76.87754828501977,110843200,AAPL,
2020-01-22,77.00115966796875,77.55618313962266,76.90663156263895,77.21443963018976,101832400,AAPL,
2020-01-23,77.37196350097656,77.45194253849331,76.5042726759428,77.05445863050176,104472000,AAPL,
2020-01-24,77.14898681640625,78.36568459280262,76.95751196709428,77.61918638262722,146537600,AAPL,
2020-01-27,74.88040161132812,75.56388109821151,73.89395147066809,75.14942943338237,161940000,AAPL,
2020-01-28,76.99871826171875,77.1707993206053,75.66567993131815,75.76505276717205,162234000,AAPL,
2020-01-29,78.61050415039062,79.46122758988011,77.89308902061387,78.63716877095959,216229200,AAPL,
2020-01-30,78.49657440185547,78.54989623607841,77.25563796528307,77.6894834620713,126743200,AAPL,
2020-01-31,75.0161361694336,78.20815322919047,74.72044370453256,77.78400462606156,199588400,AAPL,
2020-02-03,74.81010437011719,75.98075102109374,73.24923723777304,73.75336479143553,173788400,AAPL,
2020-02-04,77.27985382080078,77.47132863246796,76.0146792134358,76.4218599752961,136616400,AAPL,
2020-02-05,77.9100341796875,78.71228029302294,77.30410766529131,78.41173571221898,118826800,AAPL,
2020-02-06,78.82135772705078,78.82378380047356,77.62162743665891,78.18150305148818,105425600,AAPL,
2020-02-07,77.74994659423828,78.56867278048205,77.25676690083851,78.31843889494655,117684000,AAPL,
2020-02-10,78.1192398071289,78.1192398071289,76.2485610979256,76.328729971042,109348800,AAPL,
2020-02-11,77.64791107177734,78.69015073030005,77.42926131350245,78.61726994891447,94323200,AAPL,
2020-02-12,79.49189758300781,79.49675383168847,78.09981497456799,78.09981497456799,113730400,AAPL,
2020-02-13,78.92582702636719,79.2538054479268,78.55655195702208,78.76062560698541,94747600,AAPL,
2020-02-14,78.94525146484375,79.19548537647773,78.43506373229454,78.89422750170591,80113600,AAPL,
2020-02-18,77.49971008300781,77.68191943273276,76.43317446384147,76.61538381356641,152531200,AAPL,
2020-02-19,78.62213134765625,78.85293286069638,77.74266859542944,77.74266859542944,93984000,AAPL,
